text	label
A year after her triumphant first special, "My Name Is Barbra", Barbra Streisand regrouped with her production team to produce this follow-up CBS-TV special in then-revolutionary color. First broadcast in March 1966, "Color Me Barbra" follows a similar format to its predecessor - three segments, the first two with unique concepts. The first takes place in the after-hours halls of the Philadelphia Museum of Art where dressed as a period maid, she roams the galleries and becomes part of the artwork through song. In various guises, Streisand expresses a variety of moods from the comedy schtick of the "Minute Waltz" to the melodrama of "Non C'est Rien" in a Modigliani painting to the beatnik-style frenzy of "Gotta Move" set to abstract art. My favorite moment in the special is when she transforms into a dead ringer of Queen Nefertiti while singing a haunting rendition of Rogers and Hart's "Where or When".<br /><br />Opening with another comic monologue full of silly non-sequiturs, this time in French, the second segment is back in the studio for a brightly-colored circus medley where she interacts with animals, including her beloved poodle Sadie. She finds an appropriate context for "Sam, You Made the Pants Too Long" with a bevy of penguins and comically compares her profile to an anteater's with "We Have So Much in Common". As with the first special, the program ends with a riveting solo concert in which she sings some chestnuts, "Any Place I Hang My Hat Is Home", "Where Am I Going?" and "Starting Here, Starting Now" among them. Also included is the brief introduction she filmed in 1986, ironically dressed in all-white, when the special was first released on VHS. The juxtaposition of locale and song is even more effective than in her first special, and a 23-year old Streisand is in peak form.	pos
This movie moves and inspire you, it's like you are one of the family. Just to see and witness life during the depression era, makes you feel humble and grateful. Jonathan Silverman delivered well, so convincing and very witty! A must see for Teens!	pos
The basic premise of Flatliners is fairly simple. Several medical students put themselves at the point of death in order to find out exactly what the brain does during the fact. It sounds like something a mob of bored students would do for a joke, but it forms the basis of some very creepy substories. In today's world, where Hollywood has to mine foreign markets for the ideas to make a horror film, Flatliners is one of those rare gems that show Hollywood can make something different when it tries hard enough.<br /><br />What separates Flatliners from a lot of films based on this premise that would come out today is that it does not stoop to being condescending or arrogant. Flatliners recognises that people go to films to be entertained, not moralised to. In this kind of supernatural thriller, the difference this restraint makes is really incredible. What's even more incredible is that Julia Roberts appears without being annoying or demonstrating that she can only play Julia Roberts. The theory of obscurity, that performing artists do their best work with the smallest audience, is in force here.<br /><br />The subplots concerning what the characters find during their loss of pretty much everything that makes them alive, and how it comes back to intrude on their present time, are done surprisingly well. The moments when William Baldwin's character finds his personal videotape collection coming back to haunt him are especially intriguing. That William Baldwin seems so perfectly cast in the role says a lot either about the script or the direction. I am not sure which.<br /><br />Kiefer Sutherland, on the other hand, really shines as the lead. One really feels for him as the mystery of what past experience is intruding on the present and why unfolds. As Kevin Bacon's character goes to find an old school pier whose life he made hell and tell her how sorry he is, it becomes clearer what the film is about. We can try to change the past as much as we like, but it's what we do with the present that matters most.<br /><br />Another good aspect of Flatliners is how it achieves an atmosphere without the use of expensive, elaborate visual effects. Quite unusually for what is essentially a horror film, Flatliners did not expend its budget in places where it did not need to. Much of what we see during the more surreal sequences is a case of professional pretending, simple trick photography, or stock footage. Sometimes the simplest things are the best.<br /><br />If there is a problem with the film, it's that it feels about ten minutes too short. The ending seems more perfunctory than conclusive, as if someone in the studio asked the director to wrap the film up so they can bring it out at a certain market time. Of course, many films have been left with sore spots for this very reason, so Flatliners shouldn't really need to be any different. The hundred and fifteen minutes we do get is highly satisfactory, though not overly brilliant.<br /><br />I gave Flatliners a seven out of ten. It works well as a date flick or a kind of late-night popcorn film. That aside, it makes a good reminder that low-budget horror shows weren't always sad pieces of garbage.	pos
The slasher sub-genre has been pretty much exhausted - in fact, even by 1979, just one year after the supposed 'first slasher', Halloween (which was released seven years after Bay of Blood), was released; the sub-genre wasn't far from being exhausted; but Tourist Trap represents one of the more original outings. The film follows the same basic formula as most slashers - i.e. madman murders a load of kids, but draws its originality from the fact that madman is shown from the beginning (as opposed to an unseen assailant or a man in a mask) and we actually get some insight into his character. The fact that this killer also has telekinetic abilities, including being able to control the wax dummies that fill his house, adds to the originality. We kick off with a great opening sequence, which sees a young man fall foul of having a flat tire after finding himself in a gas station of terror. The scene is amazingly creepy, as the wax dummies taunt him and things fly from the shelves - and it gives the audience a great insight into what is to come; namely, a very creepy horror film! <br /><br />The acting credibility is as non-existent as you would expect from a seventies slasher, but to be honest; it's not all that bad. The girls look hot, the boys don't really matter; and Chuck Connors is more than adequately creepy in the role of the psycho. He's not exactly Anthony Perkins; but still, good enough. It's not the acting that's the star of the show, however, and as you might expect - the creepy atmosphere takes that prize. Wax models, as proved by the likes of House of Wax (Vincent Price version...) are very creepy; and the film makes best use of that fact. There are very few things in cinema that can be frightening by simply being there - but wax statues are definitely one of those things. The killer's special ability could easy have gotten in the way of the atmosphere, but the film makes best use of this fact, even, by having various things fly off shelves and it goes well with the rest of the movie. On the whole, this is a very good film. While Tourist Trap might not be absolutely essential viewing; it's well worth seeing and I can recommend it.	pos
This scene shows how Wallace's experiment by using his brain manipulation invention goes terribly wrong, creating the "Were Rabbit". His desire as a social entrepreneur is to improve society for the better, therefore, created a "Brain Manipulator" machine. He risked his own life to help solve Tottington's pests' rabbit problem and more importantly to overcome the overcrowding of rabbits being collected and stored in his basement. Though he thought his experiment worked, however, it resulted in placing more pressure on him and Gromit to find a solution before the Annual Vegetable Competition again risking his life. Gromit, who is a silent faithful dog and a loyal helper finds himself continuously thinking of innovative ways to save his master, from his radical crazy inventions going terribly wrong. What is interesting in this movie, is trying to identify: who is more entrepreneurial, Wallace or Gromit?	pos
I watched this on tv in 1989 and regretted not taping it. I was very intriguing and suspenseful. It is amazing as the events unfold and this man's past catches up with him.<br /><br />The acting is first rate and the story is exactly what the title claims... "twist of fate"... but no one could run away from a life that this man had at the beginning of the movie.	pos
This is by far my favorite action movie. But what makes it work is not the elaborate Renny Harlin explosions and shoot-em-ups. It's the Shane Black script and its deft delivery by Geena Davis and Samuel L. Jackson.<br /><br />The chemistry between the two principals merited a sequel. Thank God it was never made. Too much danger of marring the original.<br /><br />'The Long Kiss' checkerboards from quotable scene to action scene to quotable scene and back again. Never a dull moment. <br /><br />This has to be Jackson's funniest role ever, and the amazing thing is that he is playing one of the most normal characters of his career. No quirky Tarantino hit-man, super-cool Shaft, or borderline psycho soldier. In TLKG, Jackson is the everyman we identify with. The poor schmuck gets dragged along on this crazy woman's odyssey to uncover the dangerous secret of her past.<br /><br />Though the story claims that Davis's character, Samantha Caine is suffering from amnesia, the writer and director treat her condition as if it were a multiple personality disorder.<br /><br />Samantha Caine is not just a new identity taken by the amnesiac Charly Baltimore -- she is a separate, fully-developed personality. The traumas suffered by Samantha in the first half-hour of the movie help the submerged dissociate personality of Charly to emerge again.<br /><br />The materials of her past life excavated by Jackson's detective Mitch Henessey facilitate Charly's resurfacing. Good timing, too, considering the target Samantha makes of herself.<br /><br />But Charly has to fight herself to remain the dominant personality. One gathers from bits of dialogue that the warrior personality (Charly) developed after her father died and she was recruited by the "Chapter".<br /><br />In the eight years Charly was buried in the psyche, though, her Samantha identity developed into the dominant personality. (She's even funnier that Charly.) This was probably due to becoming a mother, because it's the reunion with her daughter that breaks Charly's struggle to suppress Samantha, leading to their apparent integration by movie's end.<br /><br />It's impossible to choose a "best quote" from this film:<br /><br />"Now you're a sharpshooter?"<br /><br />"I saved your ass. It was great!"<br /><br />"Continue dying. Out."<br /><br />"I sock 'em in the jaw and yell 'Pop goes the weasel'".<br /><br />And a couple of dozen more, many too raunchy to quote here.<br /><br />Geena Davis looks great, and comes off as an action hero without glossing over the fact she's turning forty. (Listen to Charley's history, do the math).<br /><br />Fantastic soundtrack, too. Santana, Muddy Waters, Elvis, LaBelle, Marvin Gaye. <br /><br />I give 'The Long Kiss Goodnight' a 9, only because I don't believe in a perfect 10. Seen it a dozen times, and it still stays fresh. Nice twisted holiday flick to place on your shelf next to 'It's A Wonderful Life.'	pos
"L'Auberge Espagnole" collected the audience wherever it was shown. It gathered audience awards on many film festivals all over the world. And it is not strange. We have the ability to watch a cheerful and an astonishing piece of art. And it is wise by the way. "L'Auberge Espagnole" is a very funny comedy about youth and growing up. But most of all it is about the lights and shadows of living in the European Union.<br /><br />The main character of the film is a French student of economy Xavier. For his future carrier his is sent for one year of studying to Barcelona. In Spain it turns out that the lectures are being given in Catalonian language. That probably doesn't help the increasement of knowledge. But it helps in tightening the relationships inside the group of foreign exchange students. Especially if they rent a big flat together. There are 3 girls: English, Belgian and Spanish, as well as three boys: German, Danish and Italian. Our French guy will also get there. A year is a very long time. Long enough to get close and make friends. And get to know some European stereotypes while trying to break them apart.<br /><br />Klapisch treats this special case of a process of uniting Europe with humor and without pecky didactism. He comes out of the idea that young people are everywhere just the same. They like jokes. They like to make irresponsible relationships. But they don't neglect their aspirations. The most interesting is the sum of experience of this little community. They live together in the fire of everyday tasks fighting with the surrounding reality. They are full of unusual ideas for life. Young Europeans come back to their countries to take up a life of an adult on their own. They are Europe's hope to fight the many problems of the Union. For example, the terrifying administration system. In the end they proof that not only can they communicate and make friends despite the many differences. But they also now how to live the full of life. And they won't allow taking that full of life away from them.	pos
This has to be one of the most powerful message-sending movies i saw lately, it was absolutely flawless all the way, amazingly original and thought provoking. Story is unusual and original, and the characters make this story very very powerful. It's about a guy who kills his ex-girlfriend's retarded kid brother, and as he is sent to juvenile prison, through many memory flashbacks you get a grip on a story and you don't let it go until the very end. Murder he commits changes the course of life for every member of his family and the family of deceased, and as you watch and realize that everyone has its own story and its own dark side you just appreciate this movie even more, it's a total tour de force, cause those actions cannot be described by simple words. His motive of committing murder is left incompletely explained, and it makes viewers think. Acting was pretty much flawless, and the cast was very good, it contains many familiar faces. If you like the movies that are thought provoking and that just make u think during them(e.g. 'Donnie Darko', 'Mulholland Dr.') then 'The United States of Leland' is an excellent movie choice for you, otherwise you should pass this movie and watch it when you're in the mood for serious thought provoking movie.<br /><br />10/10	pos
In a style reminiscent of the best of David Lean, this romantic love story sweeps across the screen with epic proportions equal to the vast desert regions against which it is set. It's a film which purports that one does not choose love, but rather that it's love that does the choosing, regardless of who, where or when; and furthermore, that it's a matter of the heart often contingent upon prevailing conditions and circumstances. And thus is the situation in `The English Patient,' directed by Anthony Minghella, the story of two people who discover passion and true love in the most inopportune of places and times, proving that when it is predestined, love will find a way.<br /><br />It's WWII; flying above the African desert, Hungarian Count Laszlo de Almasy (Ralph Fiennes) is shot down, his biplane mistaken for an enemy aircraft. And though he survives the crash, he is severely burned. To his great good fortune, however, he is rescued by a tribe of nomads and winds up in a hospital. But existing conditions are governed by circumstances of war, and Almasy soon becomes one of many patients being transported via convoy to a different facility. Upon reaching Italy, he is too weak and ill to continue on, and a Canadian nurse, Hana (Juliette Binoche), volunteers to stay behind with him at an abandoned monastery.<br /><br />Hana soon discovers that her charge is something of a man of mystery, as Almasy remembers nothing of his past, and not even his own name. Thought to be English, the only clues pointing to who he is are contained in a book found in his possession after the crash, but even they are as cryptic as Hana's patient. Slowly, however, under prompting from Hana, Almasy begins to remember bits and pieces of his life, and his story begins to unfold. And his memory is helped along even more by the appearance of a mysterious stranger named Caravaggio (Willem Dafoe), who suspects that Almasy is the man he's been looking for-- a man with whom he wants to settle a score. But, burned beyond recognition, Almasy may or may not be that man. Meanwhile, Almasy's memories continue to surface; memories of a woman he loved, Katherine Clifton (Kristin Scott Thomas)-- as well as memories of Katherine's husband, Geoffrey (Colin Firth). And, crippled in mind and body as he is, those memories become the only thing left to which he can cling with any hope at all, even as his life seems to be slipping farther away with each passing moment.<br /><br />In addition to directing, Anthony Minghella also wrote the screenplay for this film, which he adapted from the novel by Michael Ondaatje. The result is an epic saga presented in the tradition of Lean's `Doctor Zhivago' and `Lawrence of Arabia'; a magnificent film that fills the screen and the senses with unprecedented grandeur and beauty. Simply put, Minghella's film is genius realized; crafted and delivered with a poetic perfection, watching it is like watching a Monet come to life. From the opening frames, Minghella casts a hypnotic spell over his audience that is binding and transporting, with a story that has an emotional beauty that equals the engagingly stunning and vibrant images brought to life by John Seale's remarkable cinematography; images that virtually fill the screen as well as the soul of the viewer. In every sense, this is a film of rare eloquence, with a striking emotional capacity that facilitates an experience that is truly transcendental. Nominated in twelve categories, it deservedly received a total of nine Oscars, including Best Picture, Director, Supporting Actress (Binoche) and Cinematography.<br /><br />If one had to choose a single word to describe the `essence' of this film, it would be `excellence.' Even an extraordinary film, however, does not receive nine Oscars without performances that are extraordinary in kind; and the performances given by Ralph Fiennes and Kristin Scott Thomas here transcend the term `Oscar worthy.' Nominated for Best Actor for his portrayal of Almasy (Geoffrey Rush was awarded the gold for `Shine'), Fiennes has never been better, achieving an emotional depth with his character that is nearly palpable. Private and introspective, Almasy is not by his very nature an individual to whom the audience will be able to form an intimate connection; Fiennes, however, finds a way to open that emotional door just enough to let you in, enough so that you taste the honest passion welling up within him. And it works. Almasy does not seek your friendship; he will, however, gain your compassion.<br /><br />Kristen Scott Thomas, too, received an Oscar nomination for Best Actress (Frances McDormand received the award for `Fargo') for her portrayal of Katherine, a woman whose stoic countenance masks the emotional conflict raging within her, born of the forbidden passion that enslaves her and yet to which she gives herself willingly, casting off her shackles of repression to embrace a love so strong it threatens to consume her. The reserve Katherine must maintain evokes the empathy of the audience, as Scott Thomas successfully mines the emotional depths of her character to the greatest possible effect. It's the kind of performance that draws you in and holds you fast, taking you as it does beyond that curtain of hypocrisy that dictates what must be if only for the sake of appearances, and allows you to experience a true sense of unbridled passion. Understated and shaded with subtlety, it's terrific work by Kristin Scott Thomas.<br /><br />Binoche gives a stunning, affecting performance, as well, as the kindhearted nurse, Hana; it is her humanity, in fact, which defines love in it's purest sense and offers a balanced perspective of it within the context of the film. Her relationship with Kip (Naveen Andrews) affords us a glimpse of passion of another kind, which contrasts effectively with the intensity of that between Almasy and Katherine. `The English Patient' is a film that will move you and fill you emotionally; one you will not want to see end. 10/10. <br /><br /> <br /><br /> <br /><br />	pos
Five fingers of death: Although previous Shaw Martial Arts epics had shown the influence of the American cowboy genre, none had paid such open tribute to it as this one, especially in the saloon fight scene. And though Shaw Bros. films had borrowed from the Japanese chambara (swordfight) genre before, none had done so with such success as this one. i suppose some of this had to do with the fact that the director originated from Korea, and thus brought a non-Chinese perspective to such borrowings, which certainly raises some interesting questions about culture; but in any event, this film presented real innovations in technology and technique in Hong Kong action films. for the first time in Hong Kong, the camera was given access to the whole of any given set, which meant shots from many different angles, such as the low-angle interior shot showing the ceiling of a room (the original American innovation of which usually credited to John Ford), or the high angle long shot that allowed visualization of a large ground area, or the frontal tracking shot.<br /><br />It is true that this was not the first hand-to-hand combat film of real cinematic substance - that remains Wang Yu's 'Chinese Boxer'; but on a commercial level, Shaw Bros. were right to choose 'Five Fingers' as their first major release to the West because, one might say, it was the 'least Chinese' of their action films, that is, the least dependent on purely Chinese theater traditions. Although this made no impression on the American critics at the time (who universally trashed the picture), it wasn't lost on American audiences, especially among African Americans, whose culture had always been - by necessity - an eclectic patchwork of borrowed elements and innovation. In 'Five Fingers' they were given the opportunity to discover the core of the story, in the earnest young man forced to make the extra effort to overcome social barriers and betrayal in order to have his merit recognized. This seems to be an issue universal to Modernity, but each culture has its own way of expressing and resolving it; 'Five Fingers' presented it in a way many Americans could relate to as well as Chinese.<br /><br />So is the film now only of historical value? Certainly not. For one thing this issue hasn't gone away. Secondly, some of the innovations leave much of the film looking as fresh today as it did on first release. Also the action is well-staged, and the performances, though a little too earnest, are crisp. The film is a might over-long, but the story does cover a lot of ground. And there are marvelous set-pieces through-out, such as the saloon confrontation, the fight on the road to the contest, the odd double finale.<br /><br />definitely looks better on a theater screen, but still impressive for home viewing: recommended.	pos
This movie will not be considered for an academy award, but if you enjoy a movie that doesn't take itself seriously and just wants the viewer to enjoy for ninety mins it is not a disappointment. You'll enjoy a send up of Darth Vader for the villain (the breather), a female Batman for the heroine (but much cuter with much less costume), and a running joke that involves cigarettes and the police captain that's very funny. Not by any means a great cinematic achievement. But if you enjoy campy fun it was worth a viewing. God help me, I liked it.	pos
Wow what can I say it was a good movie, very different to all the boring remakes we see lately the only thing I would have liked to see a bit more of an ending like when Jane left her husband Im guessing she was going to Serena cause she fell for her,not just her but everything that she is,I so wish Producers would actually show that sort of ending instead of leaving to it your imagination sort of ending I really hate it when they do that. The aerial acts looked like fun but I guess you'd have to be light and muscly, I would like to see more movies like this one, maybe the could do a sort of sequel of Jane and Serena.If I were in Jane's shoes I would have went for the girl too she was attractive.	pos
I found it real shocking at first to see William Shakespeare's love masterpiece reworked into a gory, violent and kinky sensual movie adaptation. But after you watched it once, it sort of grows on you when you watch it the second and third times, as you come over the shock and start appreciating the movie on its own merits - solid acting, good dialogue, nice sequencing and choreography, not-too-bad soundtrack and some of the (special) effects that go on. Oh, and also the ending. What a riot!	pos
And a perfect film to watch during the holiday season as the winter/Xmas atmosphere that Burton creates for Gotham City is way cool. It's weird that Warner decided to release this as a summer film. It doesn't fit.<br /><br />But what's even weirder, when you consider the content of this film, is that it was aimed at families. An upper-class family throws their mutant baby down the sewer, a socio phobic billionaire dresses up in leather as a flying rodent, a lonely secretary dresses up in leather as a feline and a freak runs for political office. And S&M and bondage are presented in a very perverted way. But Burton got away with it. His visual style in this film is at it's best.<br /><br />This and Batman: Dead End are the only true live-action incarnations of the comic-book character. True, the animated series was the closest to the source material, but compared with Batman Forever and the un-nameable one after that, Batman Returns is the best of the four.<br /><br />Darker and more violent than the first movie, the sense of Gothic pathos reaches a new high. I was quite keen on Michael Keaton as Bruce Wayne (don't even get me started on George Clooney!), he displayed the right balance of weirdo loner and cool crime fighter. Michelle Pfieffer is great as Catwoman (much sexier and more 'realisticly' cat-like), she wears that leather outfit better than Halle Berry. And Danny DeVito was so convincing as the Penguin that his scenes became disturbing to watch. And Christopher Walken is brilliant as the spooky Max Shreck (if you think you recognise Chip Shrek it's none other than a very young Leatherface/Butterfinger).<br /><br />Danny Elfman's score is also even better than it was first time round. His powerful and engaging themes are way better than the dross that followed in the later 2 Schumacher movies. This movie is the Batman phenomenon at its Zenith. Forget the following sequels and stick to the animated series after this. Let's hope that Christopher Nolan and Christian Bale can bring some integrity back to the live action Batman with their movie next year.<br /><br />This DVD was one of the first ever DVDs released by Warner (almost 7 years ago!!!) and as a result there are NO features and the case is a snapper. Pick it up cheap like I did and hope for an SE in the future.	pos
