text	label
At one point, Violet (Lucy Liu) tells Neil (Cillian Murphy) that why she constantly seeks out for an adventure. She said "because I'm bore-phobic". It mean that she can't really get on with her life by doing some mandatory activities. Well, I think her reason and the way this film go is very ironic. Because "Watching the Detectives" is a cheer boredom. <br /><br />Have any of these characters actually doing something exciting for once? Neil is a geek who runs his own very small video rental shop. He and his other geek friends usually hang out around the shop and watching movies together while debating about them afterward. But Neil's life is completely turned around when Violet walks into his store. She's an eccentric woman who hides a little secret from him. Anyway, after some dates, they decide to see each other. The problem is Violet is a person who keep doing prank jokes on Neil and can't really doing something normal, whereas Neil is completely opposite to hers. The question is. Is they are going to be in love at the end? You bet.<br /><br />"Watching the Detectives" is a cliché romantic-comedy to its core. And they made it even worst by pretending to be something else. From the first couple of set-up, we know that Neil is pretty laid-back guy who didn't really commit to anything. And then, Violet enters the scene, looking all weird and annoying. So at this point, we all know that we're going to sit though all meaningless situations to find out how they're going to end up in the end. Is it worth waiting for? I would say no.<br /><br />As I said, they tried to give something more for the audience. "Watching the Detectives" is trying to talk about commitment. To observe how far people go to reach for something they desire. We knew in the end that insane things that Violet has done is all the test how far Neil is ready to go to win her heart (or whatever). Well, I think it is completely bullshit. This movie will end pretty quick if Neil just said to himself "Forget about it, that girl is one of a nutjob !" After collaborating with many great directors recently (Danny Boyle's "Sunshine" and "28 Days Later", Ken Loach's "The Wind That Shakes the Barley" and Neil Jordan's "Breakfast on Pluto" to name a few), it's pretty weird choice for Cillian Murphy to make a movie with one of Broken Lizard comedy troop, Paul Soter. By all means, He's not bad (as usual), but such a talent actor like him shouldn't be wasting his time in the movie like this. On the other hand, Lucy Liu is dreadfully awful as Violet. Her acting is a mess. I mean it's all over the place and so over-the-top. Tony Montana would have been proud.<br /><br />The last but not least mistake that movie made is a completely irrelevant title. You simply can't really connect a dot between the plot and its title; and then you will end up thinking that it makes no sense at all. In short, "Watching the Detectives" is pleasant if forgettable motion picture that you might have a chance to catch it on cable TV so quick that you couldn't imagine.<br /><br />BloodyMonday Rating: 1.5/4	neg
I found the documentary entitled Fast, Cheap, and Out of Control to be a fairly interesting documentary. The documentary contained four "mini" documentaries about four interesting men. Each one of these men was extremely involved with his job, showing sheer love and enjoyment for one's job.<br /><br />The sad part, I must say, would have to be the subjects in which these individuals worked/studied. They were interesting for about five minutes, afterwards becoming boring and lasting entirely too long.<br /><br />The video was filmed in a very creative way though. I very much enjoyed the film of one thing with a voice dub over another. It played out excellent and also coincided nicely with the music.	neg
There is no question as to who is in command of the training of cadets in this film: Major Chick Davis (Pat O'Brien). O'Brien plays an officer who adheres to military discipline in the creation of a new kind of soldier from his cadets--the bombardier. But he is not so rigid as to be unfair or unfriendly. In fact, he even changes his opinion as to the value of women working in the military. He's tough when he has to be, yet at other times he is a clear mix of coach and pastor, roles he perfected in other films. His character is the foundation of the action around which everything revolves. O'Brien seems natural in the role, and plays it in fine fashion. Two things help this movie: O'Brien's performance and the spectacular special effects ending.	neg
Evening is the beautiful story of the flawed love of a mother. The movie split in time, is magically shot, amazingly acted and has a touching script. Vanessa Redgrave plays Anne Grant Lord, a woman sun-setting out of life. Lying in her bed, her mind remembering and misfiring, she recalls her first mistake. Claire Danes plays the young Anne, giving a youthful vitality to dying bed ridden woman. Daughters Nina (Toni Collette) and Constance (Natasha Richardson) try to decipher the real story from the disheartening dementia. Her first mistake revolves around Harris Arden (Patrick Wilson); the man her best friend Lila (Mamie Gummer) deeply loved. The daughters must come to terms with their mother's past, and their futures. The cast is glowing in Evening. The collective acting energy of this movie could have powered the equipment for the production of this entire film. I am so glad to see Claire Danes working again, especially in this role. She is so young, and alive, fully living the joys, mistakes and heartbreak of young Anne's first mistake. This is a true feat when you realize she is playing a woman, dying in bed. When her life overwhelms her, you can feel her desire to crack and her hopeless hope that she won't. Some of her facial expressions grinded on me a little, but over all her performance was so radiant, I was left with that only as a side note. Toni Collette continues to prove that you can be a powerful actress without being a super model. She plays the black sheep of the family; a little lost. Nina finds a great deal of strength in her mother's mistake. Collette delicately avoids creating a cruel character who revels in the mistakes of her mother, instead choosing the wiser path of learning from her mother's mistakes. There is a great deal of infighting between Nina and her sister Constance. Their fights remind me of ones I have with my sister all the time. Mamie Gummer, who plays Anne's youthful best friend, is wonderful. Her character is stuck between her heart and her status in society. Even when she is crying and her heart is breaking, she is incredibly regal and charming. I can't wait to see her act in something else in the future. Vanessa Redgrave's performance is very hard for me to describe. Her talent at making her mental status ambiguous without being wacko or even especially tragic is why it is so powerful. The audience does not know if she is making up the story because she is slipping away or if these events truly happened. Physically and emotionally speaking, Redgrave is acting in a box. Not much physical space and limited emotional range might have been a stunner to a lesser actress but she makes the limitations work for her. I was constantly amazed. The movie is definitely woman-focused but the men in the movie are not just accessories. Patrick Wilson is mesmerizing as Harris. It is no wonder that everyone in the movie is in love with him, I sure was. Buddy Wittenborn is Lila's brother, spiraling out of control. Hugh Dancy spirals Buddy out of control without sending his acting down the drain. Glen Close has my favorite scene in the movie. It reminded me of the famous scene from Monster's Ball. It is terrible and jaw dropping grief. I was utterly stunned. The one acting disappointment was Natasha Richardson. While her fight scenes were memorable, most of her acting reeks of melodrama. It would have suited her to take an acting bath before we had to breathe her stink. It's a good thing she wasn't in charge of the visuals. The visuals of the movie are sparkling. Cinematographer Gyula Pados couldn't make a film richer in color, light so perfectly matched to mood and emotion. The visual concepts of the flash back sequences are powerful and resonating. There were many scenes that could have been stopped, printed, mounted and sold as art. I admit it, I cried. Evening is a powerful movie. Evening is defiantly a chick flick but a really great chick flick. If you want to impress a woman with a movie choice, pick Evening.	pos
American boy Jesse took the train to Vienna in order to take the plane for USA. On the train he met a French girl Celine. Although they met the first time, they talked like good friends. When the train stopped at Vienna, Jesse begged Celine to accompany him to have a tour on Vienna. Then the romantic story unfolded.<br /><br />At first they were cautious. The funniest scene was their listening to CD in music store. They peeked at each other, though their eyes did not contact. After in-depth conversation, they relationship became close. Then I saw the most romantic scene that they pretended to call their respective friend. Their deep love for each other was expressed completely by words.<br /><br />Love is a strange thing. When you really want it, it will not come as you wished. Love needs mutual understanding. Without it, love will not last long. Spiritual harmony is the most important for love.<br /><br />Excellent screenplay and performance resulted in huge success of the movie.<br /><br />One of the best romance movies. 9/10	pos
Follow-up to 1973's "Walking Tall" continues the real-life drama surrounding Tennessee sheriff Buford Pusser, but this installment plays like a lame TV-movie. Bo Svenson takes over the lead role from Joe Don Baker, but he's much too mild for the part; he comes off like an ambling country singer with a bat instead of a guitar. Good supporting actors like Richard Jaekel, Luke Askew and Robert DoQui end up with very little to do. I would give the film one-star strictly on its good intentions, but the screenplay is a transparent and lazy mass of routine predicaments and the production is cheapjack. Followed in 1977 by "Final Chapter-Walking Tall" and in 1978 by the television film "A Real American Hero".	neg
I was very impressed with this film. I would have to rate it as one of the better classic-era westerns. I say that for the whole thing: the acting, mature dialog, no- nonsense story and excellent cinematography.<br /><br />Director Anthony Mann, who did several well-photographed film noirs around this same era, also made some westerns such as this one. It has that same film-noir look. Mann and Jimmy Stewart collaborated on several westerns during this period. . If you like this movie, I recommend the Mann-Stewart film "Bend Of The River."<br /><br />In a nutshell, the story is about a man, "Lin McAdam," (Stewart) who owns this prestigious Winchester 73 rifle, a weapon he won fair-and-square in a contest. It is then stolen and passed on from villain to villain. All of those villains are interesting characters.<br /><br />Aiding Stewart act out this interesting tale are Shelley Winters, Dan Duryea, Stephen McNally, Millard Mitchell, Charles Drake, Will Greer and J. C. Flippen. All of them are fun to watch. It was a bit of a stretch, however, to see Rock Hudson playing an Indian ("Young Bull"), but you can't have everything.	pos
this could be one of the worse movies i've ever seen. i don't see how could this ever be described as a horror movie, or even a thriller? its more like a lumbering drama. the scary music is EXCELLENT but since there weren't any scary situations the director thought it would be a good idea to use it for everyday activities like taking a dump or walking down stairs. the movie had so much potential. they had beautiful cinematography (sp?) and interesting characters, but it seemed as if the writers assumed you already knew them. they would undergo peculiar activities without explanation or even a clue at what they meant. this is simply one of those movies that says its about one thing and it something totally different.	neg
Like with any movie genre, there are good gangster movies and there are bad gangster movies. If you asked me to name a good gangster movie, I'd have dozens to choose from. If you asked me to name a bad gangster movie, probably the first one to pop up in my mind is one that still has me in a sort of depression of disappointment about a week since I saw the film for the first and I promise you, the last time. That film is "The General", unrelated to the 1926 silent film of the same name. This is a very dry, very slow gangster epic that raises questions not about the story (it's more than easy to follow) but about why the filmmakers chose to make this rather flimsy endeavor.<br /><br />Like "Goodfellas" (1990) and "American Gangster" (2007)two superior mob movies"The General" is based on real people and true events. The film revolves around an Irish criminal named Martin Cahill (Brendan Gleeson) who started his long chain of crimes stealing food as a teenager and then moving up to robbing museums and houses as an adult. Meanwhile, the police led by an inspector named Kenny (Jon Voight) try desperately and vigorously to prove just one of his crimes and convict (or kill) him.<br /><br />Perhaps because it's a film in the same category as the marvelous "Goodfellas" (1990) and the first two "Godfather" films, I was expecting too much from "The General." But that may be going too easy on it. This would have been a bad film had I not seen the aforementioned masterpieces before being swamped by boredom in this oater and its far-too-stretched running time of screaming bad scenes. Let's start knocking the film by just looking at the style in which it is presented. For some reason, director John Boorman and cinematographer Seamus Deasy selected to film this movie in black-and-white while its style and presentation are clearly the elements that belong to a full-fledged color film. Now I have nothing against b/w pictures, not even ones made in modern-day times. "Schindler's List" (1993) was more than ninety percent filmed in black-and-white and it's a masterpiece. "The General", made just five years after "Schindler's List" is not. The cinematography is also far too blown out with high lighting keys that seem very distracting and give the movie a very video-game-like quality that I found simply annoying. The filmmakers were obviously going for a realist's documentary-like style, like "Schindler's List" did, but they fail by making it seem too much like a documentary and at the same time, too much like a classic-style motion picture. Performances in the film range from passable to poor. Brendan Gleeson and Jon Voight gave decent enthusiasm for their roles, but it seemed to me at times that even they were getting kind of run down by the awful screenplay from which they were quoting. The sound design is also very primitive, probably in an attempt to give it a 40s crime-noir appeal, but that also fails because again, it's made too much like a contemporary picture and seems vastly out of place.<br /><br />But the worst thing that occurs is that there's not onenot onecharacter in the film that I felt any emotions or opinions for. In fact, for every moment of every scene, the only thought going through my head was "okayso what?" Moments that in a better film might come across as shocking or appalling are just dull and time-consuming here. I did not sympathize or hate the Brendan Gleeson character because the way the Cahill character is written is simply flat and dull. Gleeson just plays the common criminal and does not strike out with the impact the real Martin Cahill obviously did. If a character is killed off (as they always are in gangster films), we feel nothing. No remorse, no relief, no surprise, nothing. We just say "so what?" And that's all I did during the entire running time of this very flimsy, very poorly-made crime film.	neg
One of the best comedy series to ever come out of Britain. Mark Gatiss,Reece Shearsmith and Steve Pemberton are terrific actors and performers who seem at home with drama as they are with comedy. Ably supported by their writing partner Jeremy Dyson, they have peopled the series with the most memorable characters of recent years. Little Britain pales into insignificance as a poor imitation of their ideas. Consistently original and groundbreaking I am sure that as many people hate these series as love them but I am equally as sure that no one could have no opinion on LOG. I have yet to see the feature length movie but I have heard good things and bad things so I will reserve judgement.The original radio series from which LOG came was as innovative as the TV series became. I don't know whether the TV series made it to the US but I would be fascinated to see how American audiences found the weird Englishness of the humour	pos
That's what t.v. should be. And Pushing Daisies lives up to those expectations. A beautifully crafted and well-designed show, Pushing Daisies is one of the few shows left on prime-time that has integrity, is good for the entire family and sparks your imagination. It's not about the normal action, sex, money or murder angles of every other show on t.v. It's a show that makes you think and laugh, but although the basic plot may seem impossible, the concepts are real to us all. Wanting something you can't have, hoping for someone to want us, running away from your past and searching for family, even in the most unlikely of places, etc...<br /><br />I realize that ABC has basically canceled this wonderful show at this point, and will most likely replace it with some show beyond the point of integrity. I suppose everything does come back to money... it's too bad that there are now no other shows on ABC that actually make you feel good after watching.	pos
A different look at horror. The styling differences between American and Russian films is interesting. However from my American perspective this movie just wasn't that good. The protagonist, Marie played by Anastasia Hille wasn't a pleasant character and I had a hard time identifying with her. She was disagreeable most of the time and confused for much of what little time was left. Also too much time was spent in bringing her to the main location of the film. Then a long time passed before any real suspense built up. Once that happened it seemed volume was used as the main effect which was more annoying than anything else. The concept was more original than most Direct-to-video movies and they didn't use sex to make up for a thin plot. All in all I'd recommend it for renting, but not for theater goers.	neg
First off, I didn't know what to expect when I started the video.<br /><br />Anytime someone brings back a cult type movie genre and adapts it into the present, something gets inexplicably lost in the translation.<br /><br />That's not the case here. This movie just starts off on the right track. It's part familiar territory but manages to take it over the top as well. Crockzilla scene anyone? That has to be seen, and just try and keep a straight face. This movie takes some of the old fun cult movie classics and manages to blend it seamlessly into a modern production. It's good to see someone is filling the need in this market. Very well done.<br /><br />	pos
So, what's the reason? Is there some sort of vendetta against this AWESOME show or somebody involved therein? Why would the best show I've seen in years be canceled? I'm addicted. I saw this show on randomly last fall, and immediately loved it, and watched it every week. Then it went away, and I tried to Tivo it, but it wasn't being aired. So I forgot about it for awhile, until I found the episodes on ABC's website. Now I want MORE. I agree with everybody else - with the rest of the junk on TV today, it was refreshing to see something as well-rounded and developed as this. I watch Boston Legal for my eccentric-comedic fix, and House for my intellectual-mystery-jackass fix. My wife loves Grey's Anatomy for its "realism", and I do love/hate the show, but it could not be farther from real for me. WAY too much drama. Everything that can go wrong, does. But for once, there's a drama that's REALLY real. Real people, real problems. Sure, there are some extremes like a former gangster turned good, girl running from the mob, etc., but these people (especially in NYC) are really out there, and I relate to each and every one of them. I can't seem to get enough. I just hope that ABC will get their heads out of their bean-counting butts and continue this show. Get some respect for having a QUALITY drama out there. This could be one of the best shows of all time. If somebody will just let it.	pos
I'm fond of this film and it vexes me that so many "reviewers" rank it below the Peter Jackson trilogy. A filmed novel is always interpretive; in particular an animated film relies on the artist's vision and should be judged on its own terms. Speaking as a purist, this is a finer homage to Tolkien than the updated version. While this film has its flaws it stays truer to the source, especially so far as the characters are concerned.<br /><br />In the Jackson version Tolkien's Frodo is barely recognizable: from the first scenes he is portrayed as a weakling, constantly wavering, manipulated by forces around him and never standing on his own two feet (this is physically and metaphorically true.) You wonder why fate chose this limp biscuit to carry the one ring to the Cracks of Doom. Jackson unforgivably rewrites Tolkien and robs Frodo of his finest moment when he allows Arwen to rescue him from the Ringwraiths...Bakshi's version respects the original, presenting a Frodo who demands the wraiths "Go back and trouble me no more!" Bakshi sustains Frodo's character as Tolkien conceived it. We see his decline as the weight of his burden increases. Frodo is so pivotal to Lord of the Rings you wonder why Jackson took such liberties (he does so with numerous characters)since character development propels the plot to its inevitable conclusion. Bakshi's film better explores the companionship between Legolas and Gimli in a few judicious scenes that are completely lacking in Jackson's version. Similarly we see Boromir horsing with Pippin and Merry, furthering the idea of fellowship. For my liking the camaraderie is more developed in the animated version than the live action.<br /><br />Tolkien's poetry is an important ingredient in the novels and Bakshi makes tribute to this in one of my favorite scenes: when Frodo sings the "Merry Old Inn" song, minutes before stumbling into Strider. The cheery tune is chillingly juxtaposed with the darker theme music when seconds later, invisible to his friends but visible to the wraiths, Frodo is dangerously exposed. This is one of the most atmospheric portions of the film and chills me whenever I see it.<br /><br />The well documented budget/time restrictions limit this film's final impact but had it been completed it may have resonated with more viewers. As it is, it's worth a look. Even its detractors admit that Peter Jackson derived much of his inspiration from this prototype.	pos
I have to agree with MR. Caruso Jr Lanza,s was the finest voice god had to offer if only he could have found the courage to go for broke leave Hollywood and head for the opera he could have been the American Caruso everyone says he could have been but in any case he is a fantastic introduction to the art form no bones about it and if thats the way its gonna be so be it. see the film you'll see why Mr Lanza still come up in discussion even in my house. Someone says Pavarotti i say MARIO LANZA.As for the film itself when will it be on DVD they must have it restored and VHS isn't good enough but this should also be the only Lanza film put on DVD the others are down right bad and boring .	pos
John Leguizemo, a wonderful comic actor, is a New York Latino, able to get inside a myriad of characters, both male and female, to show the bizarre foibles of an ethnic group trying to cope in an alien culture. He is not, however, Italian. He doesn't look, think or behave Italian...Especially Sicilian or Calabrese, immigrant groups who live in Bensonhurst or Bayridge Brooklyn. Every scene in which he interacts with his "Gumbas" rings false, as though he'd wandered in from a college production of "West Side Story" while the other guys were doing a low-rent "Mean Streets". That's only one problem with this ill-conceived, mean-spirited flick. Spike blew this one big time. Btw, CBGBOMFUG means "Country, Bluegrass, Blues and Other Music For Uplifting Gourmets [or possibly Gourmands] Ask Hilly Crystal who founded the club. <br /><br />	neg
I really enjoyed this movie. Most of the reviews have been bad, but most critics think a movie should be like an idea drama. This movie has a little bit of drama, but the rest is just clean fun and very entertaining. Forget about Julia Roberts being a Pretty Woman, Emma Roberts is a beautiful young lady and there is more to her than just that. Emma was so much fun to watch in the role of Nancy Drew. It is good to see a new face. I believe she will go far.<br /><br />Nancy Drew may not be based upon the books, but the story is still good. There is also a good blend of other character actors and supporting actors like Pat Carroll, Barry Bostwick, Rachel Leigh Cook and Chris Kattan - not credited. I'm surprised Disney did not release this movie. Some people may not like this movie because it does not contain sex, violence, and cursing. This is a good family film which is rare in this day in time. So take your family, see this movie and judge for your self how good it is. I can't wait for the sequel.	pos
